,date,author,text,id
0,2d,JackieV,"Jackie V @JackieV·2dReplying to @CharlieAdam, @ElizabethMandel, and 1 more581901.15k",110141702816326579
1,2d,JackieV,"Jackie V @JackieV·2dReplying to @CharlieAdam, @ElizabethMandel, and 2 more1541.29k5.86k",110141703822422024
2,2d,jkk4782,Question Everything@jkk4782·2dReplying to @JackieV813752.85k,110141704916447474
3,2d,EricMSUfanUSA,RINO TURD@EricMSUfanUSA·2dReplying to @jkk47821459065.12k,110141705950024853
4,2d,jkk4782,Question Everything@jkk4782·2dReplying to @EricMSUfanUSA and @jkk47821197464.66k,110141707384908690
5,2d,GodandCountryy,"God & Country@GodandCountryy·2dReplying to @gertomsonson, @_ero, and 5 more17123887",110141750122245569
6,2d,GodandCountryy,"God & Country@GodandCountryy·2dReplying to @gertomsonson, @_ero, and 5 more14150843",110141751220782758
7,2d,TimeLines,"TruthRules@TimeLines·2dReplying to @GodandCountryy, @_ero, and 5 moreWe ALL KNOW WHO should be ARRESTED!10138450",110141754714361856
8,2d,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·2dReplying to @TimeLines, @_ero, and 1 more459468",110141756518828634
9,2d,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·2dReplying to @TimeLines, @_ero, and 2 moreI am your WARRIOR and I am your RETRIBUTION!I am your JUSTICE and your VOICE, and I provide solutions!I’ll totally OBLITERATE the deep state and collusion,I love our great Country and I uphold the Constitution!Patriots ascend even when they’re under attack,now it’s time to finish up our work andTAKE OUR COUNTRY BACK!         1342337",110141757220024999
10,2d,Magnanimous,"Dong-Chan Lee@Magnanimous·2dReplying to @YalePhD, @_ero, and 2 moreA political persecution will never be able to kill Trump’s revolutionary movement.1839395",110141760698322836
11,2d,Magnanimous,"Dong-Chan Lee@Magnanimous·2dReplying to @YalePhD, @_ero, and 3 moreTrump is looking more badass than ever before! The deep state is making my man look even more cool!3533447",110141762799789919
12,2d,Magnanimous,Dong-Chan Lee@Magnanimous·2dReplying to @_ero and @Magnanimous22459944,110141764084813709
13,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 more593395",110141784926146800
14,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 more13148619",110141786582814636
15,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 more1285475",110141787964280065
16,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 more842282",110141789606130767
17,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 more1264352",110141791196277767
18,2d,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·2dReplying to @OksanaTrump, @God_Bless_Trump, and 1 more416100",110141795098633792
19,2d,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·2dReplying to @OksanaTrump, @God_Bless_Trump, and 1 more331139",110141797241104007
20,2d,SuperEliteCorgi,"SuperEliteCorgi@SuperEliteCorgi·2dReplying to @God_Bless_Trump, @Magnanimous, and 1 moreGIF517146",110141804614679037
21,2d,_ero,"_ero@_ero·2dReplying to @SuperEliteCorgi, @God_Bless_Trump, and 2 more726186",110141806402355378
22,2d,_ero,"_ero@_ero·2dReplying to @SuperEliteCorgi, @_ero, and 3 more911120",110141814643604369
23,2d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @_ero, @God_Bless_Trump, and 3 moreWe stand with you, we love you!!! 760274",110141828291627052
24,2d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @Mayson_Tays, @_ero, and 5 more650265",110141834765077906
25,2d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @Mayson_Tays, @_ero, and 5 more743241",110141836183450606
26,2d,GodandCountryy,"God & Country@GodandCountryy·2dReplying to @TimeLines, @_ero, and 5 more8 years.872290",110141871577882373
27,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @TimeLines, @_ero, and 6 more991335",110141877967853853
28,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @TimeLines, @_ero, and 6 more649275",110141880099788024
29,1d,USALife,"Conservative Post@USALife·1dReplying to @GodandCountryy, @_ero, and 6 morehttps://truthsocial.com/users/USALife/statuses/11014187861377448712",110141884760098956
30,1d,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·1dReplying to @USALife, @_ero, and 7 more31595",110141899142589897
31,1d,PatriotsInControl,"Patriots In Control @PatriotsInControl·1dReplying to @God_Bless_Trump, @_ero, and 7 more550149",110141932082564080
32,1d,PatriotsInControl,"Patriots In Control @PatriotsInControl·1dReplying to @God_Bless_Trump, @_ero, and 8 more443142",110141933028872425
33,1d,PatriotsInControl,"Patriots In Control @PatriotsInControl·1dReplying to @God_Bless_Trump, @_ero, and 8 more235143",110141934985784827
34,1d,BBest23,"BBest23@BBest23·1dReplying to @elzebir, @_ero, and 13 moreBecause he’s the only one who’s not corrupt in DC3",110142584549938454
35,1d,PatriotPike24,PatriotPike24@PatriotPike24·1dReplying to @toketMisspelled  WHEN1,110142420610755420
36,1d,Gunnerlundin,GUNNER️@Gunnerlundin·1dReplying to @toket8,110142501778609337
37,1d,BBest23,"BBest23@BBest23·1dReplying to @toket, @_ero, and 13 moreThat’s a promise 1",110142560951771470
38,1d,jake87959,"Jake @jake87959·1dReplying to @toket, @_ero, and 13 moreHe didn’t drain the swamp after 2016. He’s not going to after 24.1",110143467687582979
39,1d,toket,"Patriotic American Alpha Sauce@toket·1dReplying to @_ero, @angh53, and 13 more21659",110142319550624115
40,1d,toket,"Patriotic American Alpha Sauce@toket·1dReplying to @_ero, @angh53, and 13 more1338",110142323681317617
41,1d,GVSalve,"Sandy Williams@GVSalve·1dReplying to @TimeLines, @_ero, and 13 more",110142334780469296
42,1d,Beth4Life,Beth4Life@Beth4Life·1dReplying to @TimeLines1,110142341607491806
