,date,author,text,id
0,Mar 29,EricVentura1,Memeaway@EricVentura1·Mar 29Replying to @BryanSmith112299394,110109184379005468
1,Mar 29,Magnanimous,Dong-Chan Lee@Magnanimous·Mar 29Replying to @EricVentura1 and @BryanSmith11Just Drop Out and Endorse Trump you little scumbag Ron DeSanctimonious.2417163,110109187055421114
2,Mar 29,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 29Replying to @EricVentura1, @BryanSmith11, and 1 more2235232",110109188124176364
3,Mar 29,FruitSnacks,"FruitSnacks @FruitSnacks·Mar 29Replying to @Magnanimous, @BryanSmith11, and 1 more1029201",110109191132150377
4,Mar 29,oliiviatrump," OliiviATrumP @oliiviatrump·Mar 29Replying to @FruitSnacks, @BryanSmith11, and 2 more850245",110109195069124538
5,Mar 29,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 29Replying to @oliiviatrump, @BryanSmith11, and 3 moreGood luck with winning the primary while both arguing that 2020 was totally fair and legitimate. A Republican who refuses to say that 2020 was an election full of problems and deficiencies which clearly benefited one side should NEVER EVER get any support from conservatives unless he or she is running for office in a very DEEP blue state or district. If DeSantis refuses to say that 2020 was unfair even from a state where he won by close to 20, he will definitely be a fraud on a national level.2436108",110109196982674864
6,Mar 29,GodandCountryy,"God & Country@GodandCountryy·Mar 29Replying to @God_Bless_Trump, @bi11, and 4 more659235",110109268047476144
7,Mar 29,GodandCountryy,"God & Country@GodandCountryy·Mar 29Replying to @God_Bless_Trump, @bi11, and 5 more589302",110109269087711597
8,Mar 29,GodandCountryy,"God & Country@GodandCountryy·Mar 29Replying to @God_Bless_Trump, @bi11, and 5 more1284314",110109270385436324
9,Mar 29,GodandCountryy,"God & Country@GodandCountryy·Mar 29Replying to @God_Bless_Trump, @bi11, and 5 more539115",110109272166749023
10,Mar 29,MylissaandSergeantPepper,"MylissaandSergeantPepper@MylissaandSergeantPepper·Mar 29Replying to @PatriotsInControl, @GodandCountryy, and 4 moreWe MAGA TOGETHER #electionfraudistreason #Trumpwon #KariLakewon27",110109559107160038
11,Mar 29,Gunnerlundin,GUNNER️@Gunnerlundin·Mar 29Replying to @MylissaandSergeantPepper216,110109561361170817
12,Mar 29,MylissaandSergeantPepper,MylissaandSergeantPepper@MylissaandSergeantPepper·Mar 29Replying to @Gunnerlundin#MEMEHALLOFFAME1,110109564295061407
13,Mar 31,FreedomEagleMAGA,FreedomEagleMAGA@FreedomEagleMAGA·Mar 31Replying to @Gunnerlundin and @MylissaandSergeantPepper,110118803112238714
