,date,author,text,id
0,Mar 31,BidenWonYouFools,"Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @Mimo_DT, @nancywilliamson, and 1 moreNever gonna happen56",110117527564270153
1,Mar 31,SamGunning,"Sam Gunning@SamGunning·Mar 31Replying to @BidenWonYouFools, @Mimo_DT, and 1 moreDidn’t you say that in 2016 also?33",110117596571514803
2,Mar 31,BidenWonYouFools,"Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @SamGunning, @BidenWonYouFools, and 1 moreYup. And people who assumed that were at the polls the second time around big time.  We won’t ever make that mistake again. Also, trump lost a lot of republican voters that were sick of him, you know…. The ones that y’all call RINOS??215",110117621371485310
3,Mar 31,Malouthe1,Malouthe1@Malouthe1·Mar 31Replying to @BidenWonYouFoolsThanks to Bragg things are going to heat up. EVERY REPUBLICAN AND FORMER DEMOCRAT( there will be many) will rally in support of president Trump.2220,110117869223938210
4,Mar 31,cooperbestdog,honesty@cooperbestdog·Mar 31Replying to @Malouthe1 and @BidenWonYouFoolsWrong,110118573862240175
5,Mar 31,Malouthe1,Malouthe1@Malouthe1·Mar 31Replying to @beebee716It already has begun. Good poll numbers.. way up7,110118201229255139
6,Mar 31,TriciaSchlosser0808,TriciaRae@TriciaSchlosser0808·Mar 31Replying to @beebee716 and @Malouthe1LOL  You are in for a HUGE surprise!  I can't wait til you find out you troll.33,110118219981140079
7,Mar 31,Malouthe1,Malouthe1@Malouthe1·Mar 31Replying to @TriciaSchlosser0808Such fools they are.2,110118239661415722
8,Mar 31,cooperbestdog,"honesty@cooperbestdog·Mar 31Replying to @TriciaSchlosser0808, @beebee716, and 1 moreSounds like what you all said in 2020.",110118581829468668
9,Mar 31,Malouthe1,"Malouthe1@Malouthe1·Mar 31Replying to @beebee716Basically this says it all beebee, people don't want to go to jail.. you should be afraid for your rights.1",110118221325344632
10,Mar 31,bluesman71,mad Matt@bluesman71·Mar 31Replying to @beebee716 and @Malouthe1You be way sis and shit cuz main shit1,110118278418949604
11,Mar 31,Badweather320,Kevin Raney@Badweather320·Mar 31Replying to @BidenWonYouFoolshttps://youtu.be/nR1OPM_deWsIt is what it is.YouTube1,110119536139744746
12,Mar 31,BidenWonYouFools,"Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @SamGunning, @BidenWonYouFools, and 1 moreLittle faggot with 140 followers blocked me. Oh noooooo.22",110117623678146061
13,Mar 31,Malouthe1,"Malouthe1@Malouthe1·Mar 31Replying to @BidenWonYouFoolsIsn't faggot hate speech.?,oh yeah! Only if you are a conservative. You think what is happening is funny, they will treat you the same way when the time comes. You are not special.33",110117877999513079
14,Mar 31,nodramaforthisllama,"Ognam45@nodramaforthisllama·Mar 31Replying to @Malouthe1 and @BidenWonYouFoolsWhat can we all expect, that’s what they do best insult, destroy, victimize themselves, the list goes on and on … #LiberalismIsAMentalDisorder15",110118217862725274
15,Mar 31,Malouthe1,Malouthe1@Malouthe1·Mar 31Replying to @nodramaforthisllamaMental illness is rampant2,110118242840224822
16,Mar 31,BidenWonYouFools,Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @Malouthe1 and @BidenWonYouFoolsShhh cunt1,110118423810844056
17,Mar 31,Texas1864,"Texas1864@Texas1864·Mar 31Replying to @Malouthe1 and @BidenWonYouFoolsHe’s one himself, a Tran 1",110118635542522435
18,Mar 31,Texas1864,"Texas1864@Texas1864·Mar 31Replying to @BidenWonYouFools, @realDonaldTrump, and 1 moreFreak 1",110118632769051361
19,Mar 31,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 31Replying to @SamGunning, @BidenWonYouFools, and 1 more52478",110117775897599199
20,Mar 31,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 31Replying to @SamGunning, @BidenWonYouFools, and 2 more22467",110117790948498549
21,Mar 31,SeaAngel,"Sea Angel@SeaAngel·Mar 31Replying to @OksanaTrump, @BidenWonYouFools, and 2 more139",110117944774024806
22,Mar 31,cooperbestdog,"honesty@cooperbestdog·Mar 31Replying to @SeaAngel, @BidenWonYouFools, and 3 more1",110118598187510264
23,Mar 31,tomglockolino,"SonofLiberty@tomglockolino·Mar 31Replying to @OksanaTrump, @BidenWonYouFools, and 2 moreThe Socialist Party Dictatorship just OPENED PANDORA' S BOX!Now Texas should indict Obama & Holder for selling guns to the Mexican Drug Cartel, indict the Clintons for their fraudulent acts as well as Treason! Even Bush can B indicted for possibly lying about Iraq!THE LIST OF POLITICANS IS ENDING!513",110117805320484858
24,Mar 31,Ace67,Ace67@Ace67·Mar 31Replying to @OksanaTrump and @dannysthename@dannysthename is a worthless POS Marxist scumbag troll.1,110117895690950451
25,Mar 31,dannysthename,"Danny P@dannysthename·Mar 31Replying to @Ace67, @dannysthename, and 1 moreI’m glad you think so Too bad you’ll never see this, silly snowflake blocked me ",110120677385511049
26,Mar 31,cooperbestdog,"honesty@cooperbestdog·Mar 31Replying to @OksanaTrump, @BidenWonYouFools, and 2 moretrump did win, he won an indictment, one of many to come… wait for it.1",110118591706719095
27,Mar 31,SamGunning,"Sam Gunning@SamGunning·Mar 31Replying to @BidenWonYouFools and @realDonaldTrumpKeep thinking that, skippy.11",110117610438345116
28,Mar 31,Texas1864,"Texas1864@Texas1864·Mar 31Replying to @SamGunning, @BidenWonYouFools, and 1 moreIt’s a troll1",110118651050285191
29,Mar 31,Endziel,Endziel@Endziel·Mar 31Replying to @Texas1864I remember that movie from the 80's ,110119237237875793
30,Mar 31,MidnightladyKat,Katherine (Kat) DeOreo@MidnightladyKat·Mar 31Replying to @BidenWonYouFools and @realDonaldTrumpBlocked1,110117964173001402
31,Mar 31,BidenWonYouFools,"Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @MidnightladyKat, @BidenWonYouFools, and 1 moreCunt",110118427534026389
32,Mar 31,Badweather320,Kevin Raney@Badweather320·Mar 31Replying to @BidenWonYouFoolsYou now have a banana republic of you can keep it.,110117978825319562
33,Mar 31,cooperbestdog,honesty@cooperbestdog·Mar 31Replying to @BidenWonYouFools and @realDonaldTrumpThe indictment DID happen11,110118569950198466
34,Mar 31,BidenWonYouFools,"Anthony “Kitara” Devolder@BidenWonYouFools·Mar 31Replying to @cooperbestdog, @BidenWonYouFools, and 1 more30 counts!!!14",110118582787664306
35,Mar 31,the_eccentric_cat_lady,"The Eccentric Cat Lady@the_eccentric_cat_lady·Mar 31Replying to @FrazerOneal, @GNorberg, and 1 moreTROLL ALERT2",110117540558388124
36,Mar 31,AlphaBeardBrusher,Tre45on@AlphaBeardBrusher·Mar 31Replying to @nancywilliamsonhttps://youtube.com/shorts/FC7ZV53WeJ0?feature=shareDonald Trump: I’m So Indicted #shortsYouTube1,110117570496163782
37,Mar 31,Texas1864,"Texas1864@Texas1864·Mar 31Replying to @cooperbestdog, @BidenWonYouFools, and 4 moreNow we can arrest Obama, Clinton’s, bush all for treason because they just opened the door to make it ok. Good job you idiot democrats 4",110118649019836943
38,Mar 31,rafoz,"rafoz@rafoz·Mar 31Replying to @nancywilliamson and @realDonaldTrumpIf Republicans in Congress do not immediately file impeachment papers on Biden and others, and do not use the Dems tactics back at them, then we have lost.138",110117583696232628
39,Mar 31,cooperbestdog,"honesty@cooperbestdog·Mar 31Replying to @rafoz and @realDonaldTrumpWell, we found out impeachments mean very little, right?  The orange POS was impeached twice, and remained in office.2",110118621402851857
40,Apr 1,scott3314,"Scott@scott3314·Apr 1Replying to @cooperbestdog, @rafoz, and 1 moreWhy don’t you try putting your name on the ballet and put your money where your mouth is.  You don’t know anything.  You don’t know him, never associated with him and have no direct knowledge of anything you may believe about him.  And I’m sure you’re not a mind reader.  You base your entire opinion of the man based on what someone told some who told someone else and then told you or they lied about it so people like you would believe it.",110124655447929061
41,Apr 1,barbarahen,"barbarahen@barbarahen·Apr 1Replying to @cooperbestdog, @rafoz, and 1 moreThat’s because they could NOT PROVE PRESIDENT TRUMP DID ANYTHING WRONG 1",110125797137051374
42,Mar 31,TPM2024,TPM2024@TPM2024·Mar 31Replying to @realDonaldTrumpSo the audience that these reach (who are loyal) is about 20-25 deep?,110117528312277192
43,Mar 31,Ggirls63,Ggirls63@Ggirls63·Mar 31Replying to @realDonaldTrump115,110117528518181534
44,Mar 31,RobbyF,RobbyF@RobbyF·Mar 31Replying to @Ggirls63 and @realDonaldTrumpOr have them assassinated.13,110117542408268621
45,Mar 31,Ggirls63,Ggirls63@Ggirls63·Mar 31Replying to @RobbyF and @realDonaldTrump11011,110117575541028166
46,Mar 31,RobbyF,"RobbyF@RobbyF·Mar 31Replying to @Ggirls63, @realDonaldTrump, and 1 moreTake a guess at which political party was behind it? I do not understand how people can be so blinded and keep voting for these monsters.11",110117588772187072
47,Mar 31,Ggirls63,"Ggirls63@Ggirls63·Mar 31Replying to @RobbyFThe monsters were smart enough to slowly infiltrate the MSM to the point that all MSM,  both conservative and liberal,  are propaganda for them. They are also smart enough to appear at odds, though they work together.127",110117605999928421
48,Mar 31,LastAmericanSamsquanch,"LastAmericanSamsquanch@LastAmericanSamsquanch·Mar 31Replying to @Ggirls63 and @RobbyFLook up ""kayfabe."" It is the simplest way I've found to explain what you're talking about to others.I know you're all too familiar with the concept but would suggest to you that ""two can play at that game.""Kayfabe...so interesting....Who is one of Trump's best friends? ",110117618391290379
49,Mar 31,Anoint2020,"JimmyC@Anoint2020·Mar 31Replying to @realDonaldTrumpIt is time for Americans to turn your Flag upside down, we are in a very bad place in our Countries History today as result of Braggs very blatant disregard, disrespect for not only President Trump but to all Americans.1",110117528731532644
50,Mar 31,cooperbestdog,"honesty@cooperbestdog·Mar 31Replying to @Anoint2020 and @realDonaldTrumptrump IS NOT president. Why do you think trump is above the law? We all know he had sex with Stormy, we all know she was paid to stay quiet. Evidence points to falsifying business records, trump did call Georgia state officials, pressuring them to find nonexistent votes for him. trump did take boxes of classified documents, trump did incite insurrection, that resulted in violence. Injury, and death. Imagine it was Joe Biden, and not trump…what do you say now?1",110118778149535226
51,Mar 31,alee4autumn,Alyye4Autumn@alee4autumn·Mar 31Replying to @realDonaldTrump3,110117530680519446
52,Mar 31,Ggirls63,Ggirls63@Ggirls63·Mar 31Replying to @realDonaldTrump57,110117530916279415
53,Mar 31,RiderofTheMemes,RiderofTheStorm@RiderofTheMemes·Mar 31Replying to @realDonaldTrumpOur prayers are with you Sir.3,110117531007311178
54,Mar 31,Anavan,"4Real @Anavan·Mar 31Replying to @realDonaldTrumpPresident Trump must repent of everything he has done wrong in his life. For now, the Lord Jesus who has all the power in heaven and on earth allows these things.It is an alarm signal if God leaves the US in the hands of the communists. This means a great punishment and the end of the US as we know it!I think the dem party wants the puppet ron desantis as president.@realDonaldTrump1",110117531088045491
55,Mar 31,apatriotfirst,DTad@apatriotfirst·Mar 31Replying to @realDonaldTrumpPRESIDENT DONALD J TRUMP CAN STOP IT. HE IS HIMSELF UNSTOPPABLE!,110117531259961212
56,Mar 31,ActualTrueTruth,ActualTrueTruth@ActualTrueTruth·Mar 31Replying to @realDonaldTrumpGod doesn’t need this fool.,110117531326739444
57,Mar 31,JonathonOwens,Jonathon E. Owens@JonathonOwens·Mar 31Replying to @realDonaldTrumpFuck Bragg. And his family,110117531416405102
58,Mar 31,DeeDee_NO_TWEET,DeeDeeDurham@DeeDee_NO_TWEET·Mar 31Replying to @realDonaldTrump1,110117531445645449
59,Mar 31,pescagorda,Pescagorda@pescagorda·Mar 31Replying to @realDonaldTrumpNot to suggest-but surprised that no one has tried to take that DA out…how hard could it be?,110117534973624135
60,Mar 31,kevinofq,kevinofq@kevinofq·Mar 31Replying to @realDonaldTrumpFrigging banana republic shit!,110117535538245180
61,Mar 31,george4truth67,rob4truth2020@george4truth67·Mar 31Replying to @realDonaldTrumpDarkest day in American history!,110117535702659790
62,Mar 31,jetskidave,Jetski Dave@jetskidave·Mar 31Replying to @realDonaldTrumpI bet that Bragg gets the nod for fed judge or perhaps scotus! Who will give me best odds?,110117536386879798
63,Mar 31,Joedsavage,"Joedsavage@Joedsavage·Mar 31Replying to @realDonaldTrumpUnrelated subject......that Tennessee school shooting was a hoax!! If you watch the video you see him wearing one set of shoes and after being shot,laying on the floor he's wearing different shoes!! Total psyop!!1",110117536432607846
