,date,author,text,id
0,Mar 31,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 31Replying to @CorbyCoggins47, @GertrudeWalters, and 1 moreSomething’s going down – so what’s all the excitement?ELECTION INTERFERENCE via BOGUS indictment!They clearly want to sow discord and create incitement,but Trump is strong, and they won’t even create a slight dent!I’m noticing that more and more people can see through this!It’s time to take our country back – we already knew this!But there are still some folks who remain totally clueless.Let’s get them all on board so WE can go out and do this!We are strong-we will not fall, & WWG1WGA1330143",110119071811910451
1,Mar 31,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 31Replying to @YalePhD, @CorbyCoggins47, and 2 more39177354",110119072617994371
2,Mar 31,johnnymono,"Johnny Mono@johnnymono·Mar 31Replying to @OksanaTrump, @CorbyCoggins47, and 3 moreDomestic terrorist3545",110119078196860011
3,Mar 31,SuperEliteCorgi,"SuperEliteCorgi@SuperEliteCorgi·Mar 31Replying to @johnnymono, @CorbyCoggins47, and 2 more117",110119089412612281
4,Mar 31,MagaWolf,"fearless MAGA Wolf@MagaWolf·Mar 31Replying to @johnnymono, @OksanaTrump, and 1 moreworldwide terrorist13",110119107508337570
5,Mar 31,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 31Replying to @OksanaTrump, @CorbyCoggins47, and 2 more4961",110119079341764286
6,Mar 31,Thricecancelled,Thricecancelled@Thricecancelled·Mar 31Replying to @YalePhD and @OksanaTrumpHappy Indictment Day morons!GIF1713,110119105921243135
7,Mar 31,sandman1277,"sandman1277@sandman1277·Mar 31Replying to @Thricecancelled, @OksanaTrump, and 1 moreI’m having a party. Will celebrate this day next year too! I’m waiting for the 80 charges to be read in the indictment. Then party on! 1010",110119131536290477
8,Mar 31,SmackDaddie,"SmackDaddie@SmackDaddie·Mar 31Replying to @sandman1277Now it's 80? Hahaha. You all crack me up. Come on, push the triple digits! It's all just numbers to you folks anyway. Might as well. 220",110119163185653997
9,Mar 31,ginagirl7608,Gina Maree@ginagirl7608·Mar 31Replying to @SmackDaddie and @sandman1277They can’t even lie good 215,110119336928648497
10,Mar 31,CarlHines,"Carl Hines@CarlHines·Mar 31Replying to @ginagirl7608, @sandman1277, and 1 moreNot anymore sine everything they say is a lie.1",110120682979173972
11,Apr 2,tdjjr1999,"tdjjr1999@tdjjr1999·Apr 2Replying to @ginagirl7608, @sandman1277, and 1 more36",110131199243743422
12,Mar 31,Cosmotopper1,"CosmoTopper@Cosmotopper1·Mar 31Replying to @SmackDaddie and @sandman1277Hell a million a billion. Just remember this . If you arrest  a president of the United States. Then any and every president after can be arrested for their crimes. Thank you dumb ass democrats . Hello Obama, Bush ,Clinton. Biden. You have some explaining to do. Tit for tat.3312",110119393208954516
13,Mar 31,retiredteachz,"Reader@retiredteachz·Mar 31Replying to @Cosmotopper1, @sandman1277, and 1 moreAs well they should regardless of political affiliation. ANYONE who commits a crime should be. Period.11",110119414341814886
14,Mar 31,forthefunofit,"BoogieWoman@forthefunofit·Mar 31Replying to @Cosmotopper1, @sandman1277, and 1 moreWhat crimes do you think they committed?",110119506054707465
15,Mar 31,Figmaster,"Figmaster@Figmaster·Mar 31Replying to @Cosmotopper1, @sandman1277, and 1 moreBiden is next11",110120029201790862
16,Mar 31,Thricecancelled,"Thricecancelled@Thricecancelled·Mar 31Replying to @Mojave123, @OksanaTrump, and 2 moreYou're pathetic",110119757274425307
17,Mar 31,Misterfreedom,"John Q Freedomlover@Misterfreedom·Mar 31Replying to @sandman1277, @OksanaTrump, and 2 moreBragg is being paid by Soros to destroy the rule of law1",110119671535256779
18,Mar 31,Thricecancelled,"Thricecancelled@Thricecancelled·Mar 31Replying to @Misterfreedom, @OksanaTrump, and 2 moreCan't wait to see the riots you meatheads start over a grand jury decision based on evidence. You couldn't care less about the law, you only love Donmie Dirtbag. Fuck you to hell.21",110119741044795400
19,Mar 31,Misterfreedom,"John Q Freedomlover@Misterfreedom·Mar 31Replying to @Thricecancelled, @Misterfreedom, and 3 moreShow the evidence    There ain’t none. More made up lies",110119924120956968
20,Mar 31,Misterfreedom,"John Q Freedomlover@Misterfreedom·Mar 31Replying to @Thricecancelled, @Misterfreedom, and 3 moreWaa waa waa. What a whiner1",110119957905603527
21,Apr 1,Thricecancelled,"Thricecancelled@Thricecancelled·Apr 1Replying to @Misterfreedom, @OksanaTrump, and 2 moreWho is still crying about Daddy Trump getting his ass kicked in the last election?61",110122592667763876
