,date,author,text,id
0,Mar 23,matthixson17,"MAtT Rowell hIXson@matthixson17·Mar 23Replying to @lauradavid555, @MerryMaddern, and 1 more173498",110073846794445440
1,Mar 23,matthixson17,"MAtT Rowell hIXson@matthixson17·Mar 23Replying to @lauradavid555, @matthixson17, and 1 more631107",110073849584908153
2,Mar 23,matthixson17,MAtT Rowell hIXson@matthixson17·Mar 23Replying to @matthixson17 and @MerryMaddern131962,110073851652224158
3,Mar 23,matthixson17,MAtT Rowell hIXson@matthixson17·Mar 23Replying to @matthixson1761460,110073853253543885
4,Mar 23,ErichDerbsch,MAGA Derbsch #IStandWithTrump@ErichDerbsch·Mar 23Replying to @matthixson171130101,110073854351969365
5,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @ErichDerbsch, @Lara45, and 1 more62872",110073856793281014
6,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @ErichDerbsch, @Lara45, and 1 more52465",110073858143807039
7,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @ErichDerbsch, @Lara45, and 1 more52768",110073859481661563
8,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @ErichDerbsch, @Lara45, and 1 moreAfter the old Soviet Union Style- Show me the man and I'll create a crime.82678",110073866086926594
9,Mar 23,FruitSnacks,"FruitSnacks @FruitSnacks·Mar 23Replying to @Lara45, @ErichDerbsch, and 1 more112480",110073867111193791
10,Mar 23,FruitSnacks,"FruitSnacks @FruitSnacks·Mar 23Replying to @Lara45, @ErichDerbsch, and 2 more51561",110073868180086053
11,Mar 23,TuxedoDrive,"TuxedoDrive@TuxedoDrive·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreAnd his boss George Soros2320",110073943346067884
12,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @TuxedoDrive, @ErichDerbsch, and 7 morePlus Cohen!2218",110073945341538587
13,Mar 23,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 23Replying to @TuxedoDrive, @ErichDerbsch, and 7 more3837",110073947626932342
14,Mar 23,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 23Replying to @Lara45, @ErichDerbsch, and 7 more#JusticeForAll2335",110073974186670169
15,Mar 23,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 23Replying to @Lara45, @ErichDerbsch, and 8 more21130",110073975511235178
16,Mar 23,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 23Replying to @Lara45, @ErichDerbsch, and 8 more#Boomerang51241",110073977386721375
17,Mar 23,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 23Replying to @Lara45, @ErichDerbsch, and 8 more#GodWins4830",110073978901980204
18,Mar 30,VilkasMaria,"VilkasMaria@VilkasMaria·Mar 30Replying to @God_Bless_Trump, @ErichDerbsch, and 8 morehttps://rumble.com/v2f33ry-mike-gill-template-of-corruption-for-all-states-godfather-on-steroids.html. If anyone sees this, please re-post, I don’t know where else to do it, Mike Gill ran for governor of New Hampshire, and is exposing the corruption and they’re working trying to stop this exposureMIKE GILL : TEMPLATE OF CORRUPTION FOR ALL STATES: GODFATHER ON STEROIDSRumble.com111",110112591351671824
19,Mar 30,TuxedoDrive,"TuxedoDrive@TuxedoDrive·Mar 30Replying to @VilkasMaria, @ErichDerbsch, and 8 moreWill do",110113677267885342
20,Mar 23,MrBobby,"Mr Question@MrBobby·Mar 23Replying to @God_Bless_Trump, @ErichDerbsch, and 8 moreI see three fingers pointing back at yourself 4",110074075049106737
21,Mar 23,patriotofliberty777,"POL@patriotofliberty777·Mar 23Replying to @MrBobby, @ErichDerbsch, and 9 more22",110074083148478696
22,Mar 23,burnonethird,Daniel@burnonethird·Mar 23Replying to @patriotofliberty777You're a traitor1,110074196421337467
23,Mar 23,patriotofliberty777,POL@patriotofliberty777·Mar 23Replying to @burnonethird and @patriotofliberty777Funny… the British said the same thing about the colonists! 🫵,110074222451357959
24,Mar 23,Jay4Freedom,"God&Country@Jay4Freedom·Mar 23Replying to @MrBobby, @ErichDerbsch, and 9 moreYou lefties have no idea what is coming. Better repent.11",110074913724684668
25,Mar 23,RobertELeedom,"MAGA America’s Ambassador@RobertELeedom·Mar 23Replying to @Jay4Freedom, @ErichDerbsch, and 10 more100% correct you are & I stand with you always!5",110074981021754412
26,Mar 23,TuxedoDrive,"TuxedoDrive@TuxedoDrive·Mar 23Replying to @MrBobby, @ErichDerbsch, and 8 more Bobby ",110074976954038771
27,Mar 23,Tishrei,"Tishrei@Tishrei·Mar 23Replying to @God_Bless_Trump, @ErichDerbsch, and 8 moreCan u hear God's warring Angels NOW? It's commin!!11",110074082220300904
28,Mar 23,keanede,"shoppawsnclaws.com@keanede·Mar 23Replying to @God_Bless_Trump, @ErichDerbsch, and 8 moreKarma",110074302219087636
29,Mar 23,ticktock123,Democracy@ticktock123·Mar 23Replying to @burnonethird and @ticktock12312,110074336035860833
30,Mar 23,ticktock123,Democracy@ticktock123·Mar 23Replying to @burnonethird and @ticktock12311,110074338708196175
31,Mar 23,ticktock123,Democracy@ticktock123·Mar 23Replying to @burnonethird and @ticktock123You’re a moron.1,110074657294232165
32,Mar 23,ticktock123,"Democracy@ticktock123·Mar 23Replying to @burnonethird and @ticktock123Old Tucky said y’all were cousin fu#$ers and low information morons. For once , I’m with Tucky !1",110074664387751724
33,Mar 23,ticktock123,Democracy@ticktock123·Mar 23Replying to @burnonethird and @ticktock123,110075442777783461
34,Mar 23,jimmy48484,"Jimmy@jimmy48484·Mar 23Replying to @God_Bless_Trump, @ErichDerbsch, and 8 moreIf you’re using that flag to assault police offers during a violent insurrection, might need something more than a pledge. #desantis20241",110074346245053674
35,Mar 23,Stychokiller,"Stychokiller@Stychokiller·Mar 23Replying to @Lara45, @ErichDerbsch, and 7 more""Oh, what a tangled web we weave...""1",110074050534872885
36,Mar 23,mniehues,"marinie@mniehues·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreWhere’s soros butt in a crack.12",110074018310616167
37,Mar 23,henrik_bauer777,"Henrik Bauer@henrik_bauer777·Mar 23Replying to @mniehues, @ErichDerbsch, and 7 moreSoros put nails on the road and creates potholes and pops everyone’s tires. LOCK HIM UP!1",110074058708384714
38,Mar 23,mrstogie,"mrstogie@mrstogie·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreOn what grounds? Please use your 29 IQ points and enlighten us.",110074089304600104
39,Mar 23,BarbaraJW,"BarbaraJW@BarbaraJW·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreTo me he looks like a Walrus.   Is it just me?",110074096497987713
40,Mar 24,Trumpsippotter,"Beavis@Trumpsippotter·Mar 24Replying to @Lara45, @ErichDerbsch, and 6 moreAnd for being a communist",110080464824988567
41,Mar 24,CICTrump2024,"Apple Pie FJB!@CICTrump2024·Mar 24Replying to @Lara45, @ErichDerbsch, and 6 moreF in POS! Sick of this CORRUPTION! AMERICA FIRST! #WeLoveTrump #FuckJoeBidenTreasonousBastard He’s a DUMB FU*K!",110080473185878994
42,Mar 23,ticktock123,"Democracy@ticktock123·Mar 23Replying to @TeamTrumpUSA, @ErichDerbsch, and 6 moreLOSER!",110074184751888126
43,Mar 23,ticktock123,"Democracy@ticktock123·Mar 23Replying to @TeamTrumpUSA, @ErichDerbsch, and 6 more1",110074185734234434
44,Mar 23,RobertELeedom,"MAGA America’s Ambassador@RobertELeedom·Mar 23Replying to @TeamTrumpUSA, @ErichDerbsch, and 6 more2ND part of the INSANITY Planned & Designed to STEAL from US endlessly.2310",110073929111250275
45,Mar 23,TNTBRAT,Lies Make People Talk@TNTBRAT·Mar 23Replying to @RobertELeedomThank you. Sharing on F. crook1,110073938342199829
46,Mar 23,25andout,"kensme@25andout·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreYou forgot election interference and sedition.2",110073943519205345
47,Mar 23,Sikkat,"Sikkat@Sikkat·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 more1119",110073948430314080
48,Mar 23,Noahsark1,"Mister C.@Noahsark1·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 moreAlso wanted for the back end of a DONKEY costume. To make it look real.",110073949882968553
49,Mar 23,Jimbo_Always,"Jimbo_Always@Jimbo_Always·Mar 23Replying to @Lara45, @ErichDerbsch, and 6 more2815",110073964215994924
50,Mar 23,Sisterlo,Sisterlo@Sisterlo·Mar 23Replying to @Jimbo_AlwaysI love it!,110074033349058800
51,Mar 23,DKanon68,"DKanon68 #ISTANDWITHTRUMP@DKanon68·Mar 23Replying to @Jimbo_Always, @ErichDerbsch, and 7 more19",110074075697899209
52,Mar 23,Jimbo_Always,"Jimbo_Always@Jimbo_Always·Mar 23Replying to @DKanon68, @ErichDerbsch, and 8 more16",110074094408948310
53,Mar 24,waynerxyz,"Eco non-terrorist@waynerxyz·Mar 24Replying to @Jimbo_Always, @DKanon68, and 8 moreAunt Jemima and uncle Ben are kinda po d2",110081748473134597
54,Mar 23,David_M_USA,"Beatle-one (David) USA @David_M_USA·Mar 23Replying to @Lara45 their coming for you, Bragg 5",110073970794042140
55,Mar 23,ticktock123,"Democracy@ticktock123·Mar 23Replying to @Lara45, @ErichDerbsch, and 7 more11",110074187060417889
56,Mar 23,David_M_USA,Beatle-one (David) USA @David_M_USA·Mar 23Replying to @Lara45Yeah 11,110073952619268227
57,Mar 23,QCanadianTruthQ,"QCanadianTruthQ@QCanadianTruthQ·Mar 23Replying to @RobertELeedom, @ErichDerbsch, and 6 moreAmen1",110074091772707533
58,Mar 23,DMcKin68,"NM Patriots#IStandWithTrump@DMcKin68·Mar 23Replying to @RobertELeedom, @ErichDerbsch, and 6 more…And they’re just as evil as the Democrats are.1",110074123252092198
59,Mar 23,MAGA60PATRIOT,MAGA60PATRIOT@MAGA60PATRIOT·Mar 23Replying to @realDonaldTrump,110073925808802116
60,Mar 23,newhavensue,newhavensue@newhavensue·Mar 23Replying to @realDonaldTrumpHe’d be an anti trumper!1,110073925814168866
61,Mar 23,SeaWitch1031,"SeaWitch1031@SeaWitch1031·Mar 23Replying to @realDonaldTrumpNo one is above the law, asshole.  NO ONE.",110073930212116441
62,Mar 23,Athenia789,Athenia@Athenia789·Mar 23Replying to @realDonaldTrumpNice try.,110073930305921446
63,Mar 23,exptech2018,exptech2018@exptech2018·Mar 23Replying to @realDonaldTrumpBragg now has rhe hots for Stormy...a chick without a dick,110073931334521875
64,Mar 23,seaoats228,Dee AnnessWorrell@seaoats228·Mar 23Replying to @realDonaldTrumpGod bless you President Trump the peoples President!,110073932007536099
65,Mar 23,foxfire_1_0,"foxfire@foxfire_1_0·Mar 23Replying to @realDonaldTrumpThis has not been pulled off Truth Social site yet even they said it was it is still on the hash tag topics. This explains why you were going after Desantis so much, we are with you not Desantis do not doubt that or buy their lies. https://talkingpointsmemo.com/news/pranksters-get-desantis2024-trending-on-trumps-truth-social-then-the-site-shut-downPranksters Get #DeSantis2024 Trending On Trump’s Truth Social. Then The Site Shut Down.Online trolls got a pro-DeSantis hashtag trending on Truth Social to make Donald Trump mad. Within hours, the site went offline, Vice News first reported. This week, a trio of friends who are also…talkingpointsmemo.com",110073932559716569
66,Mar 23,vino8099,"TrumpClownBaby@vino8099·Mar 23Replying to @realDonaldTrumpCareful what you wish for with that ""Justice for all"" statement. #PRAYFORTRUMPVICTIMS",110073932561862659
67,Mar 23,Tumacana,Tumacana@Tumacana·Mar 23Replying to @realDonaldTrump  no one in office now remembers him. Only YOU! There's caos in your defense team! Manhattan DA is busy schooling the head of the Judiciary committee on Law. Lmao.,110073932804632462
68,Mar 23,CatCov1,LoveMeSomeQ@CatCov1·Mar 23Replying to @realDonaldTrumphttps://qposts.online/?q=no+case&s=keyword4966 postsqposts.online,110073932843846402
69,Mar 23,scau5,scau5@scau5·Mar 23Replying to @realDonaldTrumpIf this DA made this up he needs to be prosecuted.........If accountability is never used then this will happen again!,110073932891182809
70,Mar 23,patriotofliberty777,"POL@patriotofliberty777·Mar 23Replying to @Scouth, @ErichDerbsch, and 5 more1",110074173373964582
71,Mar 23,TrumpsDemise,TrumpsDemise@TrumpsDemise·Mar 23Replying to @realDonaldTrump,110073948115072790
72,Mar 23,KLCJr77,"K. L. Cobb, Jr.@KLCJr77·Mar 23Replying to @realDonaldTrumpTIME TO DESTROY ALL BANKS.TIME TO DESTROY ALL OF THE JUDICIARY. TIME TO DESTROY THE AMERICAN BRITISH ACCREDIATION REGISTRY. TIME TO DESTROY THE DEMOCRAT PARTY. TIME TO DESTROY ALL ESTABLISHMENT RINOS.TIME TO DESTROY ALL VESTIAGES OF COMMUNISM, NAZISM, MARXISM, SOCIALISM, MAOISM, ISLAMOFACSISM & ALL OF LUCIFERIAN SATANISM. TIME FOR ALTERING & ABOLISHING.",110073948206232331
73,Mar 23,tfritz1325,tfritz1325@tfritz1325·Mar 23Replying to @realDonaldTrumpLiar  no one believes your ranting “truths”.,110073948351038863
74,Mar 23,majlua,majlua@majlua·Mar 23Replying to @realDonaldTrumpDemocrats are shit scum morons,110073948531721406
75,Mar 23,AtsocaYar,Atsoca Yar@AtsocaYar·Mar 23Replying to @realDonaldTrumpLOVE PEACE JOY GRATITUDE HARMONY HEALING TRUTH SYMMETRY JUSTICE,110073949433600830
76,Mar 23,dementiadon4prison,dementiadon4prison@dementiadon4prison·Mar 23Replying to @realDonaldTrumpKeep dreaming asshole.  You are totally fucked.,110073950031089701
77,Mar 23,Spewperlee,Spewperlee@Spewperlee·Mar 23Replying to @realDonaldTrumpSHUT UP CRIMINAL,110073950834827197
78,Mar 23,HossHoldDaSauce,  BIG HOSS (REAL PATRIOT)@HossHoldDaSauce·Mar 23Replying to @realDonaldTrump,110073951836440938
79,Mar 23,Arkancided,𝙹𝙲 𝙼𝚄𝚂𝙸𝙲@Arkancided·Mar 23Replying to @realDonaldTrump1,110073951988568602
80,Mar 23,Area111,Area111@Area111·Mar 23Replying to @realDonaldTrumphttps://rumble.com/v2egoc2-emergency-transmission-part-2-grave-danger-to-all-u.s.-citizens-and-all-cit.htmlEmergency Transmission Part 2: Grave Danger to all U.S. Citizens & All Citizens of the EarthRumble.com,110073956720382658
81,Mar 23,SouthPasGigi,SouthPasGigi@SouthPasGigi·Mar 23Replying to @realDonaldTrumpGor context:,110073956745916569
82,Mar 23,kevingiles,Kevin G.@kevingiles·Mar 23Replying to @realDonaldTrump@realDonaldTrump ,110073956779266337
83,Mar 23,CynthiaJBreyman,17USA#RUAwake@CynthiaJBreyman·Mar 23Replying to @realDonaldTrumpTourism in Manhattan???,110073956920687514
84,Mar 23,SergioGrillo,Sergio@SergioGrillo·Mar 23Replying to @realDonaldTrump,110073957111981262
85,Mar 23,PattyLafond,"PattyLafond@PattyLafond·Mar 23Replying to @realDonaldTrumpYour turn is coming soon, buckle up you filthy scumbag.",110073957395990464
86,Mar 23,dementiadon4prison,dementiadon4prison@dementiadon4prison·Mar 23Replying to @realDonaldTrumpanother example of how stupid republicans are.  It must be painful to be this stupid.,110073957451876967
87,Mar 23,trth2023,trth2023@trth2023·Mar 23Replying to @realDonaldTrump#Desantis2024,110073963854984708
88,Mar 23,barrydmann77,barrydmann77@barrydmann77·Mar 23Replying to @realDonaldTrumpI STAND WITH TRUMP!!!!1,110073964085289228
89,Mar 23,dementiadon4prison,dementiadon4prison@dementiadon4prison·Mar 23Replying to @realDonaldTrumpDonald Trump is losing his damn mind on Truth Social right now calling for DA Bragg to drop the case.Trump is scared and he’s trying to intimidate the DA. It won’t work.,110073964849760591
90,Mar 23,bigblueman92,J@bigblueman92·Mar 23Replying to @realDonaldTrumpThis movie is getting lame on this end.  Spice it up please.  The love story is much better!,110073964951242555
91,Mar 23,WWG1WGA_4_USA,"  WWG1WGA_4_USA  @WWG1WGA_4_USA·Mar 23Replying to @realDonaldTrumpNew York needs real leaders.  The decline is going to accelerate unless the citizens demand change or the ""good guys"" we always here about SPEAK UP and tell THE TRUTH.Stop letting corruption continue!!!",110073966185957493
92,Mar 23,IndependentMileHighVoter,IndependentMileHighVoter@IndependentMileHighVoter·Mar 23Replying to @realDonaldTrumpJust cause you keep saying it doesn’t actually make it true. You’d better be careful or they’ll add obstruction charges.,110073966224230257
93,Mar 23,yzrider,yzrider@yzrider·Mar 23Replying to @realDonaldTrumpKing Fake News Trumpaganda has Spoken,110073966258102559
94,Mar 23,cloudyjudgement45,cloudyjudgement@cloudyjudgement45·Mar 23Replying to @realDonaldTrumpSo u say,110073966341256504
95,Mar 23,RupprechtB,NothingButTheTruth@RupprechtB·Mar 23Replying to @realDonaldTrumpAgreed!  Law and Order cannot be upheld when it is going off of political targeting and social agenda's.,110073972647843276
96,Mar 23,Coyote143,Coyote143@Coyote143·Mar 23Replying to @realDonaldTrumpBragg is a disgrace and embarrassment to NYC.1,110073972908712130
