,date,author,text,id
0,Mar 26,EricVentura1,Memeaway@EricVentura1·Mar 26Replying to @NeveFowler1332127,110090683206858239
1,Mar 26,EricVentura1,Memeaway@EricVentura1·Mar 26Replying to @EricVentura143589,110090686050053411
2,Mar 26,EricVentura1,Memeaway@EricVentura1·Mar 26Replying to @EricVentura1112991,110090691026376483
3,Mar 26,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 26Replying to @ShirleyRealvis and @EricVentura1I am your WARRIOR and I am your RETRIBUTION!I am your JUSTICE and your VOICE, and I provide solutions!I’ll totally OBLITERATE the deep state and collusion,I love our great Country and I uphold the Constitution!Patriots ascend even when they’re under attack,and it’s time to finish up our work andTAKE OUR COUNTRY BACK!         101678",110090695055075678
4,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more1217",110090703659887820
5,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more31246",110090704391403016
6,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more1520",110090705014147555
7,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more8918",110090705600853100
8,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more3626",110090706261735358
9,Mar 26,DLDawson,"FYI…RatBastardsGoingDown...@DLDawson·Mar 26Replying to @matthixson17, @EricVentura1, and 2 more61263",110090706993980289
10,Mar 26,RNPatriot1776,"RNPatriot1776 @RNPatriot1776·Mar 26Replying to @God_Bless_Trump, @candybake, and 8 moreWe Love You Q+ #WRWY 931",110091008302016283
11,Mar 27,anindoorkitty,"anindoorkitty@anindoorkitty·Mar 27Replying to @God_Bless_Trump, @candybake, and 8 more    2",110096654655569373
12,Mar 26,Donna_Barker,"Donna@Donna_Barker·Mar 26Replying to @God_Bless_Trump, @candybake, and 8 more“NO TIE = JOB IS DONE  “ God Bless President Trump 25",110090996708225857
13,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @Donna_Barker, @candybake, and 9 more21848",110091013303376953
14,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @Donna_Barker, @candybake, and 10 more21028",110091014550284260
15,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @Donna_Barker, @candybake, and 10 moreGod bless President Trump! 42073",110091016114848082
16,Mar 26,barbie18,"barbie18@barbie18·Mar 26Replying to @Lara45, @candybake, and 10 moreConservaTrumps unite3",110091020194480758
17,Mar 26,Akjim135,"Ak Jim@Akjim135·Mar 26Replying to @God_Bless_Trump, @candybake, and 8 moreWe are trying,but not much longer.",110091044729769520
18,Mar 26,Akjim135,"Ak Jim@Akjim135·Mar 26Replying to @God_Bless_Trump, @candybake, and 8 moreAll corrupt politicians will go down in flames.5",110091049062465917
19,Mar 26,Regi,"Regi@Regi·Mar 26Replying to @God_Bless_Trump, @candybake, and 8 morehttps://youtu.be/m4uwJ12DDaUHold on, I’m Comin’   Song by Sam & DaveYouTube14",110092029735812803
20,Mar 26,GinaBeach,"Gina@GinaBeach·Mar 26Replying to @OksanaTrump, @DLDawson, and 5 moreMitch and Lindsey are just lining their pockets. With government contracts.14",110090920744133285
21,Mar 26,RogueTruckNuts,"Salty Rogue Truck Nuts@RogueTruckNuts·Mar 26Replying to @GinaBeach, @DLDawson, and 6 moreMcStain’s family lined his casket while Miss Graham lines up under 30 Latino men in short shorts.214",110091050148383885
22,Mar 26,carolinegeimer,"carolinegeimer@carolinegeimer·Mar 26Replying to @RogueTruckNuts, @DLDawson, and 7 moreWar criminals both of them!5",110091072354479976
23,Mar 26,Sloth85,"Sloth 85@Sloth85·Mar 26Replying to @RogueTruckNuts, @DLDawson, and 7 moreTraitors!!!!!!!!!️2",110091200775793655
24,Mar 26,Bricec,"Brice1@Bricec·Mar 26Replying to @OksanaTrump, @DLDawson, and 5 moreI agree but while you are fighting pass legislation while we have the majority. Let’s fight on two fronts.1",110090921406985801
25,Mar 27,mebsmu,"M. Brown @mebsmu·Mar 27Replying to @OksanaTrump, @DLDawson, and 5 moreJust expose all the COMMUNISTS, in BOTH Parties, charge, prosecute and convict them.",110094785779070447
26,Mar 27,DixieDolly,"dixiedolly@DixieDolly·Mar 27Replying to @OksanaTrump, @DLDawson, and 5 moreALL NAZI KKK MEMBERS FOR PRISON!!",110095537716644177
27,Mar 26,SaundraSears,"Q’s Fren 4 Life @SaundraSears·Mar 26Replying to @TimeLines, @DLDawson, and 4 more17",110090777206343416
28,Mar 26,richardcpousn,"Richard@richardcpousn·Mar 26Replying to @JimHardy, @bigbully1945, and 6 moreDue to moving like a turtle ￼",110091316248271833
29,Mar 26,TanyaFLA,"TanyaFLA@TanyaFLA·Mar 26Replying to @richardcpousn, @DLDawson, and 4 moreHe is a snake14",110090781832560938
30,Mar 26,eepiv7,"E-15@eepiv7·Mar 26Replying to @TanyaFLA, @DLDawson, and 5 moreTrump just land back at the White House??3",110090784870526641
31,Mar 26,Fiesty22,"Thankful For Trump @Fiesty22·Mar 26Replying to @richardcpousn, @DLDawson, and 4 moreThis big Rino establishment guy needs to go!!!! Remember his re-election, vote this idiot out!137",110090800092242429
32,Mar 26,richardcpousn,"Richard@richardcpousn·Mar 26Replying to @Fiesty22, @DLDawson, and 5 moreYeah, he moves like a turtle, unfortunately, Trump endorsed him or he would’ve lost last time ￼11",110090929610423561
33,Mar 26,patriotjess,"American•Valkyrie@patriotjess·Mar 26Replying to @richardcpousn, @DLDawson, and 5 more I have never tried the plant based burgers. I can’t do it. I’m a meat and potatoes kind of girl, so it’s gotta be real meat not grass.1",110091248157836101
34,Mar 26,Fiesty22,"Thankful For Trump @Fiesty22·Mar 26Replying to @Duphorn, @DLDawson, and 3 moreYou are correct, together we will win!3",110090795182178013
35,Mar 26,Fiesty22,"Thankful For Trump @Fiesty22·Mar 26Replying to @DLDawson, @EricVentura1, and 2 moreThe Ukraine n Russia war needs stopped now! This should have never happened in the first place! It was promoted by this evil regime! We taxpayers have had enough of all the cash n equipment being sent! This regime can do Borders for other countries but not in America! We want accountability for all the millions n millions of cash that went to Ukraine! Money Laundering anyone????6",110090789220172548
36,Mar 26,AlwaysListening01,"AlwaysListening01@AlwaysListening01·Mar 26Replying to @DLDawson, @EricVentura1, and 2 moreOn then there's the rest of this Great Nation34",110090954796316221
37,Mar 26,SteveHTexas,"Steve H@SteveHTexas·Mar 26Replying to @DLDawson, @EricVentura1, and 2 moreExactly14",110090724260367520
38,Mar 26,JackieV,"Jackie V @JackieV·Mar 26Replying to @DLDawson, @EricVentura1, and 2 more1217",110090708143196178
39,Mar 26,Fiesty22,"Thankful For Trump @Fiesty22·Mar 26Replying to @JackieV, @DLDawson, and 2 moreBring it on! 1",110090802173626625
40,Mar 26,NotAnIndustryHoe,"Christine Daaé@NotAnIndustryHoe·Mar 26Replying to @DLDawson, @EricVentura1, and 2 moreStart a Patriot blood bank. Rumors of elite trying to stash unvaxed blood116",110090742826050908
41,Mar 26,Fiesty22,"Thankful For Trump @Fiesty22·Mar 26Replying to @NotAnIndustryHoe, @DLDawson, and 3 moreDespicable n shameful of these elites but nothing shocks me how far n wide they go to accomplish what they want!1",110090807450922758
