,date,author,text,id
0,Mar 26,jkk4782,"Question Everything@jkk4782·Mar 26Replying to @martinezlee165, @AdamSwalow, and 1 more8933",110091170187244917
1,Mar 26,jkk4782,"Question Everything@jkk4782·Mar 26Replying to @martinezlee165, @AdamSwalow, and 2 more111270",110091171099870958
2,Mar 26,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 26Replying to @rudydavid555, @AdamSwalow, and 4 more7839",110091176273404775
3,Mar 26,patriotljr,"patriotljr@patriotljr·Mar 26Replying to @YalePhD, @AdamSwalow, and 5 moreDisgusting213",110091177987623595
4,Mar 26,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 26Replying to @patriotljr, @AdamSwalow, and 6 moreReality is relative when you’re watching a movie!We think that we’re truly awake, but we don’t know that – do we?One thing’s for sure, I’d much prefer the Truth over fake newsie!Things are a blur, and the Speaker of the House vote was juicy!I’ve got to say that either way I’m feeling pretty cozy!And don’t forget, the best thing yet – no more Speaker Pelosi!What sick things go on in her head? ….and home?...if I were nosy.But I digress, let's fix this mess, and soon bring back DJT!5121",110091178859304743
5,Mar 26,WakeUpAmerica17," 𝕎𝕒𝕜𝕖 𝕌𝕡 𝔸𝕞𝕖𝕣𝕚𝕔𝕒  𐐆@WakeUpAmerica17·Mar 26Replying to @EricMSUfanUSA, @AdamSwalow, and 7 more1214",110091185980101862
6,Mar 26,WakeUpAmerica17," 𝕎𝕒𝕜𝕖 𝕌𝕡 𝔸𝕞𝕖𝕣𝕚𝕔𝕒  𐐆@WakeUpAmerica17·Mar 26Replying to @EricMSUfanUSA, @AdamSwalow, and 7 more2115",110091186882559327
7,Mar 26,WakeUpAmerica17," 𝕎𝕒𝕜𝕖 𝕌𝕡 𝔸𝕞𝕖𝕣𝕚𝕔𝕒  𐐆@WakeUpAmerica17·Mar 26Replying to @EricMSUfanUSA, @AdamSwalow, and 7 more3318",110091190595534410
8,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 9 more3538",110091217527333343
9,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 9 more41132",110091218424414798
10,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @TimeLines, @AdamSwalow, and 10 moreJeb Demonious.2623",110091233446743885
11,Mar 26,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 11 more213",110091335938414644
12,Mar 26,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 12 more3222",110091337537333497
13,Mar 26,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 12 more2224",110091338692112644
14,Mar 26,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 26Replying to @WakeUpAmerica17, @AdamSwalow, and 12 more2325",110091339517290913
15,Mar 26,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 26Replying to @God_Bless_Trump, @diprincess, and 7 more2622",110092066913558965
16,Mar 26,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 26Replying to @God_Bless_Trump, @diprincess, and 8 more31446",110092069475975439
17,Mar 26,TimeLines,"TruthRules@TimeLines·Mar 26Replying to @Lara45, @AdamSwalow, and 10 moreLet’s face it Some Folks like the SWAMP. Like the Crook on the Crock or the PEDO file on the Crocodile or the Traitor on the Gator!228",110091242449575336
18,Mar 26,diprincess,"diprincess@diprincess·Mar 26Replying to @TimeLines, @AdamSwalow, and 10 moreThose people, if you want to call swamp rats people, are definitely NOT for me! 15",110091258785742919
19,Mar 26,WakeUpAmerica17," 𝕎𝕒𝕜𝕖 𝕌𝕡 𝔸𝕞𝕖𝕣𝕚𝕔𝕒  𐐆@WakeUpAmerica17·Mar 26Replying to @diprincess, @AdamSwalow, and 10 more2410",110091307639456895
20,Mar 26,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 26Replying to @TimeLines, @AdamSwalow, and 10 moreRayn DeSanctus6826",110091237741115758
21,Mar 26,cmulcahy55,"cmulcahy55@cmulcahy55·Mar 26Replying to @OksanaTrump, @diprincess, and 8 moreHe’s still our President & 2024 will not matter118",110092085016442077
22,Mar 27,diprincess,"diprincess@diprincess·Mar 27Replying to @cmulcahy55, @diprincess, and 9 moreYes he is !!!!1",110097825838450852
23,Mar 26,photobytonyR1967,"pattifortrump@photobytonyR1967·Mar 26Replying to @OksanaTrump, @diprincess, and 8 moreI voted for this wonderful strong man also and in 2020 and will in 20248",110092107216316214
24,Mar 26,Jamesdean56,"James dean@Jamesdean56·Mar 26Replying to @OksanaTrump, @diprincess, and 8 moreI don’t give a dam who hates me for voting for the real president. Trump is and will always be my president.19",110092121847679485
25,Mar 26,photobytonyR1967,"pattifortrump@photobytonyR1967·Mar 26Replying to @OksanaTrump, @diprincess, and 8 moreToo bad democrats don’t feel that way3",110092112340308052
