,date,author,text,id
0,1d,GodandCountryy,God & Country@GodandCountryy·1dReplying to @Baca_DT46159882,110142685672784290
1,1d,toket,"Patriotic American Alpha Sauce@toket·1dReplying to @WilsonPatriot1, @Baca_DT, and 2 more2889588",110142690945929854
2,1d,Lara45,𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·1dReplying to @toket32104747,110142695065854372
3,1d,GodandCountryy,God & Country@GodandCountryy·1dReplying to @Lara45 and @toket339342,110142695851745687
4,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @Lara45, @GodandCountryy, and 1 more16133735",110142696468471329
5,1d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·1dReplying to @toket, @GodandCountryy, and 1 more13100538",110142698644866722
6,1d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·1dReplying to @toket, @GodandCountryy, and 1 more1075546",110142699860871464
7,1d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·1dReplying to @toket, @GodandCountryy, and 1 more1259358",110142701170344844
8,1d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·1dReplying to @bi11, @Cnewkirk, and 3 more565307",110142715624819820
9,1d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·1dReplying to @bi11, @Cnewkirk, and 3 more1062315",110142716430839308
10,1d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·1dReplying to @bi11, @Cnewkirk, and 3 more1497386",110142717391444828
11,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @OksanaTrump, @bi11, and 3 more659306",110142718454252817
12,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @OksanaTrump, @bi11, and 3 more1296195",110142719201305102
13,1d,bi11,"ULTRA Bi11 Rooster@bi11·1dReplying to @GodandCountryy, @bi11, and 1 moreLes Deplorables52786",110142721596766103
14,1d,bi11,ULTRA Bi11 Rooster@bi11·1dReplying to @bi11 and @CnewkirkGIF2831,110142723831302893
15,1d,OksanaTrump, OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·1dReplying to @bi11 and @Cnewkirk587271,110142732146439454
16,1d,exptech2018,"exptech2018@exptech2018·1dReplying to @God_Bless_Trump, @bi11, and 3 moreGreat guy2",110143130331029084
17,1d,toptango,"I love rainbows@toptango·1dReplying to @FruitSnacks, @bi11, and 2 moreYou people are totally delusional  Blows my mind anyone likes that idiot.23",110144105362402214
18,1d,MommaZoo,MommaZoo@MommaZoo·1dReplying to @toptangoYet here you are so you must not be able to control you TDS. Most will just block you like we do all the trolls. Bye5,110144470710844236
19,1d,I_am_Lance,"DuppyConqueror@I_am_Lance·1dReplying to @toptango, @bi11, and 3 moreWe are the delusional ones? That’s funny!!15",110144607753327835
20,23h,MrsByrd,"MrsByrd@MrsByrd·23hReplying to @I_am_Lance, @bi11, and 4 moreI love this, you never see this with “The Jackal” and Jill do this. Love our President Trump and the most beautiful lady 1",110147662713346940
21,1d,TCarron63,"TCarron@TCarron63·1dReplying to @TrumpWon2020Bigly, @bi11, and 1 more1",110146932811333601
