,date,author,text,id
0,Mar 29,FruitSnacks,FruitSnacks @FruitSnacks·Mar 29Replying to @margaret_arias and @realDonaldTrump161345,110107790841908953
1,Mar 29,FruitSnacks,"FruitSnacks @FruitSnacks·Mar 29Replying to @margaret_arias, @FruitSnacks, and 1 more41554",110107791575553477
2,Mar 29,matthixson17,"MAtT Rowell hIXson@matthixson17·Mar 29Replying to @chandler98, @FruitSnacks, and 3 more3529",110107797905214718
3,Mar 29,matthixson17,"MAtT Rowell hIXson@matthixson17·Mar 29Replying to @chandler98, @FruitSnacks, and 4 more41114",110107798963825578
4,Mar 29,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 29Replying to @SuperEliteCorgi, @chandler98, and 3 morePresident Trump was literally the ONLY one who endorsed DeSantis back in the 2018 Republican primary for Flordia’s gubernatorial election. However, this snake is now attempting to backstab Trump and become a puppet for neocon mega globalist donors.29",110107820660776744
5,Mar 29,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 29Replying to @chandler98, @CharlesBradley, and 1 moreWas DeSantis already leading comfortably in the primary polls? Did Trump just endorse DeSantis just to make his endorsement record look polished and nice? NO! In fact, DeSantis was getting destroyed by Adam Putnam even in June which was 2 months before the actual primary.2111",110107822942756587
6,Mar 29,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 29Replying to @CharlesBradley and @MagnanimousAnd yes, Trump did save Ron’s ass even in the primaries not only in the general. If DeSantis runs against Trump, that should literally make people vomit for his unmeasurable disloyalty. Even worse than “The Impeachment Republicans”2513",110107824185326189
7,Mar 29,Magnanimous,Dong-Chan Lee@Magnanimous·Mar 29Replying to @CharlesBradley and @Magnanimous1613,110107825737125243
8,Mar 29,Magnanimous,Dong-Chan Lee@Magnanimous·Mar 29Replying to @CharlesBradley and @MagnanimousNever Ever Ron DeSantis1113,110107826832223861
9,Mar 29,OksanaTrump, OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 29Replying to @Magnanimous and @CharlesBradleyRon who? GIF2323,110107862296878271
10,Mar 29,God_Bless_Trump,Andrea | #IStandWithTrump @God_Bless_Trump·Mar 29Replying to @CharlesBradley and @God_Bless_Trump1212,110108152184948128
11,Mar 29,God_Bless_Trump,Andrea | #IStandWithTrump @God_Bless_Trump·Mar 29Replying to @CharlesBradley and @God_Bless_Trump216,110108153692339511
12,Mar 29,ILA1776,ILA1776@ILA1776·Mar 29Replying to @God_Bless_Trump and @CharlesBradleyAm prepared to vote for Trump. He was an excellent President and could have accomplished far more without all the back stabbers and traitors in Washington DC and beyond.25,110108223763821729
13,Mar 29,Bluedime,"Debbie Green@Bluedime·Mar 29Replying to @ILA1776, @CharlesBradley, and 1 moreI SECOND that!🫶14",110108231848540668
14,Mar 29,SuperEliteCorgi,"SuperEliteCorgi@SuperEliteCorgi·Mar 29Replying to @Bluedime, @CharlesBradley, and 2 more2",110108375046104655
15,Mar 29,SeyeGuy,"SeyeGuy@SeyeGuy·Mar 29Replying to @ILA1776, @CharlesBradley, and 1 moreF A C T !1",110108263071359715
16,Mar 29,CharlesBradley,"CharlesBradley@CharlesBradley·Mar 29Replying to @God_Bless_TrumpSTAND UNITED, EVERYONE has a job to do, and don't kneel for division.12",110108322480862834
17,Mar 29,eepiv7,"E-15@eepiv7·Mar 29Replying to @CharlesBradley and @God_Bless_Trumphttps://www.foxnews.com/politics/six-10-americans-dont-want-trump-president-again-2024-pollSix in 10 Americans don't want Trump to be president again: 2024 pollA new NPR/Marist poll found that most Americans do not want former President Donald Trump to be elected in 2024, amid ongoing investigations into hush money payment allegations.www.foxnews.com",110109968754698138
18,Mar 29,DarrenEpstein,"Darren (that dude)@DarrenEpstein·Mar 29Replying to @OksanaTrump, @CharlesBradley, and 1 morePlease!!!.  Geez I miss that dude2",110107867251247272
19,Mar 29,Greyeagle14,"Greyeagle14@Greyeagle14·Mar 29Replying to @OksanaTrump, @CharlesBradley, and 1 moreI believe any rational Patriot knows what importance the 2024 elections holds! It is an election of Elites versus the people! Or if you prefer good versus evil! Patriots are on the side of God!!! The Elites worship money above all else!!! This election must be overwhelming so no amount of cheating can stop us!!! I tell my family members and anyone willing to talk about how important it is that we re-elect President Trump! Time to realize we have no choice but to let OUR voices be heard !!!26",110107893967161670
20,Mar 29,McCoy_1932,"McCoy_1932@McCoy_1932·Mar 29Replying to @OksanaTrump, @CharlesBradley, and 1 moreWho’s the man ? Trump’s the man !!2",110108987094834292
21,Mar 29,Truckman1,Truckman1@Truckman1·Mar 29Replying to @plnbluebird and @MagnanimousJust needs to be patient and wait his turn.316,110108729740439963
22,Mar 29,KenD1966,"Ken@KenD1966·Mar 29Replying to @Truckman1, @Magnanimous, and 1 moreAnd stop being a globalist!1",110108735260066383
23,Mar 29,SMT1969,"PatriotSteve@SMT1969·Mar 29Replying to @Truckman1, @Magnanimous, and 1 moreIf he’s anything like a Bush, he ain’t getting a turn.16",110108742430365352
