,date,author,text,id
0,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @JonSky, @dominikdaniels, and 4 more1526148",110138185888094858
1,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @JonSky, @dominikdaniels, and 5 more944212",110138187339151965
2,2d,jkk4782,"Question Everything@jkk4782·2dReplying to @OksanaTrump, @dominikdaniels, and 5 more221219",110138191244971771
3,2d,jkk4782,"Question Everything@jkk4782·2dReplying to @OksanaTrump, @dominikdaniels, and 6 more821101",110138191969312297
4,2d,jkk4782,"Question Everything@jkk4782·2dReplying to @OksanaTrump, @dominikdaniels, and 6 more1126113",110138193016297763
5,2d,jkk4782,"Question Everything@jkk4782·2dReplying to @OksanaTrump, @dominikdaniels, and 6 more104199",110138194036339001
6,2d,Duphorn,"Duphorn@Duphorn·2dReplying to @Magnanimous, @dominikdaniels, and 7 more915105",110138197147856198
7,2d,Nonni_1776,"Nonni_1776 #IStandWithTrump@Nonni_1776·2dReplying to @Duphorn, @dominikdaniels, and 8 more724112",110138203593863274
8,2d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·2dReplying to @Nonni_1776, @dominikdaniels, and 9 moreWe have your back, Mr. President!!  #MAGA842185",110138214977251217
9,2d,Nonni_1776,"Nonni_1776 #IStandWithTrump@Nonni_1776·2dReplying to @OksanaTrump, @dominikdaniels, and 9 more#IStandWithTrump433125",110138220052613093
10,2d,GodandCountryy,"God & Country@GodandCountryy·2dReplying to @Nonni_1776, @dominikdaniels, and 9 more757231",110138220848445013
11,2d,GodandCountryy,"God & Country@GodandCountryy·2dReplying to @Nonni_1776, @dominikdaniels, and 7 more752254",110138221949024675
12,2d,GodandCountryy,God & Country@GodandCountryy·2dReplying to @GodandCountryy1482378,110138223351466787
13,2d,Lara45,𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @EricVentura1 and @Lara4511880,110138258804463994
14,2d,Lara45,𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @EricVentura1 and @Lara4542695,110138260474853661
15,2d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @EricVentura1 and @Lara45I knew this outsider was our man, that day he came down the escalator. He is that outsider America needed, that outsider who is not backed by the lobbyist and the corrupt Washington Establishment. It is that outsider they trying to defeat for seven years because he is working for the American people. It's that outsider we need back right now more than ever! It's not only that they defeating President Trump, they trying to defeat all of us, pushing their Marxist Agenda.53299",110138267810262392
16,2d,Lara45,𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·2dReplying to @EricVentura1 and @Lara45#Trump2024 will be the Return of the G.O.A.T.52562,110138276985698713
17,2d,HarperWN,Harper @HarperWN·2dReplying to @Lara45 and @EricVentura1Democrats thieves criminals stole elections stealing taxpayers money looting treasury department1517,110138308911788617
18,2d,outofmindwgi,"outofmindwgo@outofmindwgi·2dReplying to @HarperWN, @EricVentura1, and 1 moreEvidence112",110138317879076719
19,2d,bakerco,"BakerCo@bakerco·2dReplying to @outofmindwgi, @EricVentura1, and 2 moreEyes motherfucker and common sense212",110140247681826668
20,2d,outofmindwgi,"outofmindwgo@outofmindwgi·2dReplying to @bakerco, @EricVentura1, and 2 more""common sense""? What part of common sense has lead you to believe something all the evidence is against? Completely failed in courts, requires states with republican governments to be in on it.It's tim foil hat shit, not ""common sense""2",110140867424169984
21,1d,esiquiellopez,"Great Again@esiquiellopez·1dReplying to @bakerco, @EricVentura1, and 3 moreYou got that right . Eyes and common sense ",110143934385884626
22,2d,KendraHummel,VolunteerElf@KendraHummel·2dReplying to @Lara45 and @EricVentura1We Love Our President Trump 211,110138321884545086
23,2d,MiriamMahoney,Dark to light@MiriamMahoney·2dReplying to @Lara45 and @EricVentura114,110138322930711119
24,2d,Kellyforpeace,GodwinsTrumpwins@Kellyforpeace·2dReplying to @Lara45 and @EricVentura1#IStandWithTrump #MAGA #TrumpWon #Trump2024415,110138335473481374
25,2d,Kellyforpeace,GodwinsTrumpwins@Kellyforpeace·2dReplying to @Lara45 and @EricVentura1#IStandWithTrump #MAGA #Truth39,110138342277492168
26,2d,angh53,AngHQRN@angh53·2dReplying to @Lara45 and @EricVentura1826,110138278207138528
27,2d,obiebrock77,Obie Brock@obiebrock77·2dReplying to @Lara45 and @EricVentura1Lara I like you!3,110138279820997667
28,2d,HektikOne,HektikOne@HektikOne·2dReplying to @Lara45Agreed!13,110138306018922744
29,1d,esiquiellopez,Great Again@esiquiellopez·1dReplying to @Lara45 and @EricVentura1Love your truth post ,110143926460880347
30,2d,Pockets2,Pockets2@Pockets2·2dReplying to @Lara45He's Batman13,110138268951141946
31,2d,God_Bless_Trump,Andrea | #IStandWithTrump @God_Bless_Trump·2dReplying to @Pockets2 and @Lara4521034,110138436071830587
32,2d,God_Bless_Trump,Andrea | #IStandWithTrump @God_Bless_Trump·2dReplying to @God_Bless_Trump1743,110138439987600848
33,2d,Grandma1961,Grandma1961@Grandma1961·2dReplying to @God_Bless_Trump14,110140817510325301
34,2d,AmericaForJesus,"AmericansForJesus@AmericaForJesus·2dReplying to @God_Bless_Trump, @Lara45, and 1 morePut on the whole armor of God and Stand against the wiles of the devil. We Stand with President Trump!1413",110138454253044373
35,2d,SamAdams1776,"SamAdams1776@SamAdams1776·2dReplying to @AmericaForJesus, @God_Bless_Trump, and 2 moreThis!2",110140863243540382
36,2d,stayingrightUSA,Right Side Up@stayingrightUSA·2dReplying to @Lara45 and @EricVentura1Love this!15,110138283507723368
37,2d,MandolinMoonlight,"MandolinMoonlight@MandolinMoonlight·2dReplying to @Lara45 and @EricVentura1AWESOME!  AMEN!!GOD BLESS  PRESIDENT TRUMP , BEST PRESIDENT  WE HAVE EVER HAD!  TRUMP WON !!410",110138306208871511
38,2d,sickles77,gill sickles@sickles77·2dReplying to @Lara45 and @EricVentura1God bless President Trump and his whole family125,110141879715102483
39,1d,esiquiellopez,"Great Again@esiquiellopez·1dReplying to @sickles77, @EricVentura1, and 1 moreAmen ",110143947747945307
