,date,author,text,id
0,3d,jkk4782,"Question Everything@jkk4782·3dReplying to @The_Trumpest, @AndreAtencio, and 2 more1227182.79k",110132492549188182
1,3d,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·3dReplying to @jkk4782, @AndreAtencio, and 3 moreSomething’s going down – so what’s all the excitement?ELECTION INTERFERENCE via BOGUS indictment!They clearly want to sow discord and create incitement,but Trump is strong, and they won’t even create a slight dent!I’m noticing that more and more people can see through this!It’s time to take our country back – we already knew this!But there are still some folks who remain totally clueless.Let’s get them all on board so WE can go out and do this!We are strong-we will not fall, & WWG1WGA652661.27k",110132492948475711
2,3d,JackieV,"Jackie V @JackieV·3dReplying to @YalePhD, @AndreAtencio, and 4 more495552.23k",110132493598650421
3,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @JackieV, @AndreAtencio, and 5 more533091.62k",110132494295545095
4,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @JackieV, @AndreAtencio, and 6 more423021.57k",110132495483392315
5,3d,GodandCountryy,"God & Country@GodandCountryy·3dReplying to @OksanaTrump, @AndreAtencio, and 6 more252361.44k",110132496003658386
6,3d,GodandCountryy,"God & Country@GodandCountryy·3dReplying to @OksanaTrump, @AndreAtencio, and 7 more182881.35k",110132496622469830
7,3d,GodandCountryy,"God & Country@GodandCountryy·3dReplying to @OksanaTrump, @AndreAtencio, and 7 more9119763",110132497211906610
8,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @GodandCountryy, @AndreAtencio, and 7 more563061.55k",110132497752844723
9,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @GodandCountryy, @AndreAtencio, and 7 more9132766",110132498647026875
10,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @GodandCountryy, @AndreAtencio, and 7 more6133747",110132499483699726
11,3d,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @GodandCountryy, @AndreAtencio, and 7 more790448",110132500289627970
12,3d,OksanaTrump, OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @OksanaTrump29179651,110132501185359621
13,3d,OksanaTrump, OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·3dReplying to @OksanaTrump224041.08k,110132502003270942
14,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 4 moreThis time they not using mules, or Social Media, to interfere the election, this time they have turned what was supposed to protect our freedom and constitution into the most dangerous weapon- our Legal System. This is the biggest threat from within we ever have witnessed.31234692",110132547071468814
15,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 4 more19145448",110132548110998531
16,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 4 more17114371",110132549179005317
17,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 4 morehttps://www.nytimes.com/2023/04/02/us/politics/trump-indictment-joe-manchin.html2 Pro-Impeachment Senators Question Motives Behind Trump IndictmentJoe Manchin, a Democrat, and Bill Cassidy, a Republican, both voted to convict Donald Trump after Jan. 6. They expressed concern on Sunday that the criminal case against him is political.The New York Times1330119",110132552346069431
18,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 4 more“If you’re an American and you’re concerned about rule of law, there should be no scenario where you want this to happen.” This case wouldn't have been brought if @realDonaldTrump wasn’t running for reelection.21111299",110132557720662459
19,3d,Mojave123,"Mojave123@Mojave123·3dReplying to @Lara45, @_ero, and 4 moreGeorge being the little fascist or commie that he is!3884",110132584023901949
20,3d,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·3dReplying to @PamelaEKarrPatriotUSA, @_ero, and 5 moreMichael Cohen's is a serial liar, someone who is constitutionally incapable of telling the same story the same way twice!1261208",110132664733962598
21,3d,NHconservativechick,"NHconservativechick@NHconservativechick·3dReplying to @patriotqueen_17, @GLSelle, and 2 moreIgnore the troll bots! They cannot think for themselves! 2129",110135324624782331
22,3d,skipB,"Skip Buxton@skipB·3dReplying to @NHconservativechick, @GLSelle, and 3 moreJust block them.118",110135646736445560
23,3d,renib,"ReniB@renib·3dReplying to @skipB, @GLSelle, and 4 moreAnd report14",110135734865606907
24,3d,HopefulPatriot95,"HopefulPatriot95@HopefulPatriot95·3dReplying to @renib, @GLSelle, and 5 moreWoah I thought this was a free speech app. Does the 1st amendment not apply here?21",110136024320996262
25,3d,NHconservativechick,"NHconservativechick@NHconservativechick·3dReplying to @HopefulPatriot95, @GLSelle, and 6 moreNew here?",110136080448134560
26,3d,10xdiscernment,"Sassy Suzanne #Istandwithtrump@10xdiscernment·3dReplying to @HopefulPatriot95, @GLSelle, and 6 moreIt is free speech, and we each have the right to mute or block if we don’t want to listen to someone.  0 followers and following 6 in 7 months!   and you’re complaining! 213",110136107548679852
27,2d,TheTruthAboutYourGirl,"TheTruthAboutYou@TheTruthAboutYourGirl·2dReplying to @10xdiscernment, @GLSelle, and 7 moreOh they must not participate in the Trump cuck circle jerk! They don’t go around “Who will follow me? Who will follow me?!!!!” Look at your followers and how very very few people comment on your shit. In other words you’re a great Pivot Girl waiting for the cum splash, but no one gives a fuck what you say. Back into the kitchen, ho bag!11",110137258386328589
