,date,author,text,id
0,Mar 25,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 25Replying to @KembaWalkers, @helenpatriqt, and 1 moreI am your WARRIOR and I am your RETRIBUTION!I am your JUSTICE and your VOICE, and I provide solutions!I’ll totally OBLITERATE the deep state and collusion,I love our great Country and I uphold the Constitution!Patriots ascend even when they’re under attack,and it’s time to finish up our work andTAKE OUR COUNTRY BACK!         91245",110086823791779868
1,Mar 25,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 25Replying to @YalePhD, @helenpatriqt, and 2 more1038111",110086824454465103
2,Mar 25,GodandCountryy,"God & Country@GodandCountryy·Mar 25Replying to @Casule_DT, @helenpatriqt, and 4 more725103",110086825709522148
3,Mar 25,GodandCountryy,"God & Country@GodandCountryy·Mar 25Replying to @Casule_DT, @GodandCountryy, and 5 more1025128",110086826609249770
4,Mar 25,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 25Replying to @GodandCountryy, @Casule_DT, and 5 more61356",110086827199764633
5,Mar 26,chupacabara,"UltraMagachupacabraBoard@chupacabara·Mar 26Replying to @MAGAbb69, @GodandCountryy, and 2 more13",110089690368693927
6,Mar 27,debschnauzer,"Debschnauzer@debschnauzer·Mar 27Replying to @OksanaTrump, @GodandCountryy, and 1 moreAmen!! God bless your President Trump…",110098412014302078
7,Mar 25,sigeptendo,"John McGreger@sigeptendo·Mar 25Replying to @OksanaTrump, @Casule_DT, and 5 moreHow many bankruptcies has he gone through?",110086845861588028
8,Mar 25,MsLee1013Q,"Karen Langley  @MsLee1013Q·Mar 25Replying to @OksanaTrump, @Casule_DT, and 5 more I grew up in South Jersey. I actually remember this being on the newsstands! Lol.12",110086847543052847
9,Mar 26,pattacake,"PDSloan@pattacake·Mar 26Replying to @OksanaTrump, @GodandCountryy, and 1 moreGood one!",110088086132088093
10,Mar 27,Swaglordwilson,"Swaglordwilson@Swaglordwilson·Mar 27Replying to @OksanaTrump, @GodandCountryy, and 1 moreTrumps casino failed. A business rigged in his favor to make money failed. What a moron.2",110095926564658465
11,Mar 27,smitty0821,"𝕄υ𝕥ᕼⓐ Ⓕ𝓾𝐂ｋί几 Ť𝐎xⓘ𝓒 爪σᑎ𝐤€𝐲@smitty0821·Mar 27Replying to @Swaglordwilson, @GodandCountryy, and 2 more11",110096025336918958
12,Mar 27,Bisquitron," Bisquitron @Bisquitron·Mar 27Replying to @smitty0821, @GodandCountryy, and 3 more“Two weeks to flatten the curve”13",110096040073076128
13,Mar 27,smitty0821,"𝕄υ𝕥ᕼⓐ Ⓕ𝓾𝐂ｋί几 Ť𝐎xⓘ𝓒 爪σᑎ𝐤€𝐲@smitty0821·Mar 27Replying to @Bisquitron, @GodandCountryy, and 4 moreGood Morning Bis 12",110096041637435060
14,Mar 27,Bisquitron," Bisquitron @Bisquitron·Mar 27Replying to @iamcrazy2, @Bisquitron, and 5 moreThe coffee is helping,thank you. Hope you have a wonderfully terrific day.12",110096082244887345
15,Mar 27,iamcrazy2,"Stand  United@iamcrazy2·Mar 27Replying to @Bisquitron, @GodandCountryy, and 5 moreI am so far  thank you dear one12",110096085770996164
