,date,author,text,id
0,Mar 24,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 24Replying to @VeronikaPatriot1, @realDonaldTrump, and 1 moreTruth Social has been kicking ass!But look what’s happening at last!Now Twitter’s letting people back!You think that’s good, or think that’s whack?Will you return, or will you pass?They’ve cleaned it up but will it last? Just roll the dice and hope that youdon’t get silenced again real fast!For me Truth Social is the place I get real news and call Home Base.So far so good and I believewe've only just gotten a taste!No matter where you answer the call,know WWG1WGA!      17852",110081832268326780
1,Mar 24,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 24Replying to @VeronikaPatriot1, @realDonaldTrump, and 2 more9860",110081833310469317
2,Mar 24,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 24Replying to @fredthompson915, @realDonaldTrump, and 3 more2333",110081838172517132
3,Mar 24,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 24Replying to @fredthompson915, @Magnanimous, and 4 more3118",110081839300240219
4,Mar 24,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 24Replying to @Magnanimous, @fredthompson915, and 1 moreBest President ever!21065",110081851738747495
5,Mar 24,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 24Replying to @Magnanimous, @fredthompson915, and 1 more11456",110081854584454662
6,Mar 24,LBMAGA,LBMAGA@LBMAGA·Mar 24Replying to @Lara45THE GREATEST MOST HONORABLE STRONG FIGHTER OUR GREAT PRESIDENT DONALD J.TRUMP3318,110081863799616671
7,Mar 24,toket,"Patriotic American Alpha Sauce@toket·Mar 24Replying to @LBMAGA, @Lara45, and 1 more81739",110081896838044308
8,Mar 24,toket,Patriotic American Alpha Sauce@toket·Mar 24Replying to @Lara45 and @toket31150,110081899512606715
9,Mar 24,toket,Patriotic American Alpha Sauce@toket·Mar 24Replying to @Lara45 and @toket41837,110081903428053300
10,Mar 24,toket,Patriotic American Alpha Sauce@toket·Mar 24Replying to @Lara45 and @toket3630,110081906973168914
11,Mar 25,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 25Replying to @peoplefortrump2024, @Beautifulcountry, and 4 more1830",110082481309288232
12,Mar 25,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 25Replying to @peoplefortrump2024, @Beautifulcountry, and 4 more#TrumpRally #TheGreatestShowOnEarth2519",110082484882422819
13,Mar 25,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 25Replying to @God_Bless_Trump, @Beautifulcountry, and 4 moreHi Mr. President! I registered to go tomorrow a long time ago. I’m was supposed to get an email a day before… I don’t have anything. I want to go & bring my kids!! 6116",110082485502507557
14,Mar 25,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 25Replying to @God_Bless_Trump, @Beautifulcountry, and 5 moreTechnically, today. 316",110082486808605784
15,Mar 25,God_Bless_Trump,"Andrea | #IStandWithTrump @God_Bless_Trump·Mar 25Replying to @OksanaTrump, @Beautifulcountry, and 5 more#TrumpRally #TheGreatestShowOnEarth21229",110082494597979210
16,Mar 25,ysbeenews,ysbee@ysbeenews·Mar 25Replying to @God_Bless_TrumpTo Andrea @God_Bless_Trump :  PERFECT!  4,110082525371720631
17,Mar 25,Nammy1983,"Nammy1983@Nammy1983·Mar 25Replying to @God_Bless_Trump, @Beautifulcountry, and 5 morePresident Trump wears the hat well 14",110082643339785023
18,Mar 25,GlyMor,"GlyMor@GlyMor·Mar 25Replying to @Nammy1983, @Beautifulcountry, and 6 moreHe’s a “natural”!!!!1",110085253072224705
19,Mar 25,ChrisKag,"Chris Kag@ChrisKag·Mar 25Replying to @OksanaTrump, @Beautifulcountry, and 5 moreWe’re you missing the guest instructions? I received this text.226",110082556135540469
20,Mar 25,TDShoe0672,TDShoe0672@TDShoe0672·Mar 25Replying to @toketAint it the truth!!!,110083714503916937
21,Mar 25,toket,"Patriotic American Alpha Sauce@toket·Mar 25Replying to @usastevethepatriot, @Lara45, and 1 more21155",110082023499985016
22,Mar 25,Beautifulcountry,"Beautifulcountry@Beautifulcountry·Mar 25Replying to @toket, @Lara45, and 1 moreHilarious. Love it. Love knowing it triggers the fascist haters.113",110082173697667309
23,Mar 25,usastevethepatriot,"Steve the patriot@usastevethepatriot·Mar 25Replying to @Beautifulcountry, @Lara45, and 2 moreNot a trigger. You just entertain me. Plus I study cult behavior, so you guys are awesome to follow.11",110082193426609277
24,Mar 25,peoplefortrump2024,"Toby@peoplefortrump2024·Mar 25Replying to @usastevethepatriot, @Beautifulcountry, and 2 more70 million people is not a cult by any definition. That is nearly twice the population of Ukraine, and the liberal lunatics call them a nation. That means MAGA is the size of a multi National movement according to the nut jobs that want to label it a cult. That is quite a cult, but ok.215",110082249881352352
25,Mar 25,usastevethepatriot,"Steve the patriot@usastevethepatriot·Mar 25Replying to @peoplefortrump2024, @Beautifulcountry, and 3 moreI think you should go to school to get a better grasp on your numbers. But I agree it's a huge movement and our country is faced with a huge challenge  A fight against Facism and Autocracy. Because that is what Trump is about13",110082273506792921
